es,en,scores,qualify,Espanish_length,English_length,zero,uno,dos
"Creo que es mejor construir una cárcel con todo lo necesario, que centros de rehabilitación o una gigantesca y lujosa iglesia ... ojo! Aclaro, no soy atea. Creo firmemente en DIOS.","I think it's better to build a jail with everything you need than rehabilitation centers or a gigantic and luxurious church... beware! Let me clarify, I'm not an atheist. I firmly believe in GOD.",0.7206,positive,180,195,0.8783456242586767,0.1967032967032967,0.22479721900347624
Mientras aquí en Colombia Petro libera a los ampones vea lo que hace Bukele ! Aprenda Petro,"While here in Colombia Petro frees the ampons, see what Bukele does! Learn Petro",0.3595,positive,91,80,0.692125212727554,0.09890109890109891,0.09154113557358054
"Por un momento creí que decía: ""construyó universidad para dar educación a 40.000 pandilleros. Me ilusioné!","For a moment I thought he was saying: ""He built a university to educate 40,000 gang members. I was excited!",0.4003,positive,107,107,0.7131659017069774,0.11648351648351649,0.12282734646581692
Es que eso es lo que hay que hacer aquí en Colombia !!!,That's what you have to do here in Colombia!!!,0.0,neutral,55,46,0.5067299262544479,0.05934065934065934,0.05214368482039398
Aprende petrochanda de 💩,Learn petrochanda from 💩,0.0,neutral,24,24,0.5067299262544479,0.025274725274725275,0.026651216685979143
"El sueño salvadoreño, ese país promete","The Salvadoran dream, that country promises",0.5574,positive,38,43,0.7941828683409828,0.040659340659340654,0.04866743916570104
👏👏 eso es lo qué hay que hacer en Colombia por lo menos unas 10 y pare de contar.,👏👏 that's what you have to do in Colombia at least 10 and stop counting.,-0.296,negative,81,72,0.3540817905213759,0.08791208791208792,0.08227114716106605
El Salvador es un paraíso,El Salvador is a paradise,0.6369,positive,25,25,0.835181269661183,0.026373626373626374,0.027809965237543453
Que envidia ese tremendo presidente que tienen allá.,How envious of that tremendous president they have there.,-0.2732,negative,52,57,0.3658398225981125,0.05604395604395604,0.06488991888760139
Allá no los nombran gestores de paz.,There they are not named peace managers.,-0.431,negative,36,40,0.28446186375122473,0.03846153846153846,0.045191193511008115
"Lo mismo, que toca hacer en colombia para que los jueces no salgan diciendo , que no hay lugar en las cárceles y dejarlos de nuevo en libertad.","The same thing, which has to be done in Colombia so that the judges do not come out saying that there is no place in prisons and let them go free again.",0.2732,positive,143,152,0.6476200299107833,0.15604395604395604,0.1749710312862109
"Nobel de Paz, tiene al Salvador disfrutando de una verdadera paz estable y duradera en sus calles","Nobel Peace Prize, has El Salvador enjoying true stable and lasting peace in its streets",0.9565,positive,97,88,1.0,0.1054945054945055,0.10081112398609501
Un presidente asi para colombia por favor,A president like this for Colombia please,0.5859,positive,41,41,0.8088804084369037,0.04395604395604395,0.046349942062572425
En Colombia ya son gestores de paz 🤣😕,In Colombia they are already peace managers 🤣😕,0.5423,positive,37,46,0.7863957506059511,0.03956043956043956,0.05214368482039398
👏👏👏👏,👏👏👏👏,0.0,neutral,4,4,0.5067299262544479,0.0032967032967032967,0.0034762456546929316
👏👏👏👏👏👏 lo que este país necesita pa q dejen de inventarse los gestores de paz 🙄🙄,👏👏👏👏👏👏 what this country needs to stop inventing peace managers 🙄🙄,0.3182,positive,80,66,0.6708266721675004,0.08681318681318681,0.07531865585168018
👏👏,👏👏,0.0,neutral,2,2,0.5067299262544479,0.001098901098901099,0.0011587485515643105
Así es que es 👏!! Diciendo y haciendo ! No como otros que lo único que saben hacer es hablar 💩 y engañar a los incautos 🫠,"That's how it is 👏!! Saying and doing! Unlike others, the only thing they know how to do is talk 💩 and deceive the unwary 🫠",-0.5538,negative,121,123,0.2211335155484503,0.13186813186813187,0.1413673232908459
Qué envidia 😢,What envy 😢,-0.2732,negative,13,11,0.3658398225981125,0.013186813186813187,0.011587485515643104
Y aquí los quieren soltar 🤡🤡🤡,And here they want to release them 🤡🤡🤡,0.0772,positive,29,38,0.5465422103037492,0.030769230769230767,0.04287369640787949
Y aquí soltándolos! Y dándoles permiso para que salgan y vuelvan 🤣,And here releasing them! And giving them permission to go out and come back 🤣,0.4003,positive,66,77,0.7131659017069774,0.07142857142857144,0.0880648899188876
Cuando no se roban los recursos 👏,When resources are not stolen 👏,0.3875,positive,33,31,0.7065649012428445,0.035164835164835165,0.03476245654692932
@gustavopetrourrego aprende de tu padre,@gustavopetrourrego learn from your father,0.0,neutral,39,42,0.5067299262544479,0.041758241758241756,0.047508690614136734
@gustavopetrourrego coje ejemplo y tú buscando gestores de paz,@gustavopetrourrego take an example and you are looking for peace managers,0.5423,positive,62,74,0.7863957506059511,0.06703296703296703,0.08458864426419467
@gustavopetrourrego una idea pa tanto gamin en Colombia,@gustavopetrourego an idea for both games in Colombia,0.0,neutral,55,53,0.5067299262544479,0.05934065934065934,0.06025492468134415
mientras tanto en Colombia sí reducimos lo que consideramos criminal entonces hay menos criminales,meanwhile in Colombia we do reduce what we consider criminal so there are fewer criminals,-0.7964,negative,98,89,0.09602392862668246,0.1065934065934066,0.10196987253765932
Y Gustavito que los va a sacar todos los fines de semana a que hagan sus labores delictivas…,"And Gustavito, who is going to take them out every weekend to do their criminal work...",-0.5267,negative,92,87,0.23510907121860658,0.1,0.0996523754345307
una así solo para Cali 👏👏👏,one like this only for Cali 👏👏👏,0.3612,positive,26,31,0.6930019081016966,0.027472527472527472,0.03476245654692932
"Pues muy bien, también Tendrían que trabajar para que se ganen la papita, sembrando, cosechando que no sea gratis su estadía en la prisión","Well, very well, they would also have to work so that they earn their chips, sowing, reaping so that their stay in prison is not free.",-0.363,negative,138,134,0.3195296787169305,0.15054945054945054,0.1541135573580533
@gustavopetrourrego siga el ejemplo,@gustavopetrourrego follow the example,0.0,neutral,35,38,0.5067299262544479,0.03736263736263736,0.04287369640787949
"@gustavopetrourrego Aprenda! Justicia sin impunidad, esto es lo que necesitamos!!","@gustavopetrourrego Learn! Justice without impunity, this is what we need!!",0.6458,positive,81,75,0.8397710277964003,0.08791208791208792,0.08574739281575898
Aquí hacemos lo contrario los sacamos de la cárcel y son llamados “gestores de paz” ✌️,"Here we do the opposite, we get them out of jail and they are called ""peace managers"" ✌️",0.5423,positive,86,88,0.7863957506059511,0.09340659340659341,0.10081112398609501
Jajajaj petro y la mujer en vez de ir donde si hay progreso y ejemplo. se van de turismo donde los súper amiguis los que destruyen naciones y se llenan los bolsillos con la plata de él pueblo. Y los pretristas lo aplauden como si fuera la gran cosa. Grande@nayibbukele. Así se hace👏👏👏👏,Hahaha Petro and the woman instead of going where there is progress and example. they go on a tour where the super friends who destroy nations and fill their pockets with the people's money. And the pretistas applaud it as if it were a big deal. Grande@nayibbukele. That's how it's done👏👏👏👏,0.9169,positive,285,290,0.9795781548140889,0.3120879120879121,0.3348783314020857
Lo que le hace falta a Colombia 😢,What Colombia needs 😢,0.0,neutral,33,21,0.5067299262544479,0.035164835164835165,0.023174971031286212
Una para Colombia 🇨🇴 🙌,One for Colombia 🇨🇴 🙌,0.0,neutral,22,21,0.5067299262544479,0.023076923076923078,0.023174971031286212
un verdadero presidente,a real president,0.0,neutral,23,16,0.5067299262544479,0.024175824175824177,0.01738122827346466
Mientras el gobierno petro pensando dejar libre a los delicuentes con salario mínimo,While the petro government is thinking of letting criminals go free with minimum wage,-0.1027,negative,84,85,0.45376721159300704,0.09120879120879122,0.09733487833140209
Colombia necesita 2 o 4 de esas,Colombia needs 2 or 4 of those,0.0,neutral,31,30,0.5067299262544479,0.03296703296703296,0.03360370799536501
Acá en Colombia sería de 400.000,"Here in Colombia it would be 400,000",0.0,neutral,32,36,0.5067299262544479,0.03406593406593406,0.04055619930475087
"Mientras el des-gobierno colombiano actual le tiende la mano a la primera línea, a los guerrilleros, a los narcos y van al narco-dictador gobierno de Venezuela a pedir asesoría y compartir experiencias en temas sociales 🤡🤡🤡","While the current Colombian mis-government reaches out to the front line, to the guerrillas, to the drug traffickers and they go to the narco-dictator government of Venezuela to ask for advice and share experiences on social issues 🤡🤡🤡",0.34,positive,223,235,0.6820690010829766,0.24395604395604395,0.27114716106604864
Acá les vamos a hacer un Eco Hotel,Here we are going to make you an Eco Hotel,0.0,neutral,34,42,0.5067299262544479,0.03626373626373626,0.047508690614136734
Lo felicito presidente vengarse para Colombia y hace lo. Mismo y acaba con eso,I congratulate you president to take revenge for Colombia and do it. Same and be done with it,-0.0516,negative,78,93,0.4801196431334124,0.08461538461538462,0.10660486674391657
Y aquí los quieren soltar y andan jodiendo a los de inDriver 🤡🤡🤡 SOMOS UN PAÍS DE PAYASOS GOBERNANTES 🤡🤡🤡,And here they want to release them and they are screwing those of inDriver 🤡🤡🤡 WE ARE A COUNTRY OF GOVERNING CLOWNS 🤡🤡🤡,-0.1531,negative,105,119,0.42777577226548397,0.1142857142857143,0.13673232908458866
Quiero ser Salvadoreña!😢💔,I want to be Salvadoran!😢💔,0.1511,positive,25,26,0.5846526739208912,0.026373626373626374,0.028968713789107765
Aca petro los quiere sacar de las carceles y pagarles de nuestros impuestos un salario.,Here Petro wants to get them out of prison and pay them a salary from our taxes.,-0.5719,negative,87,80,0.21179928832963746,0.0945054945054945,0.09154113557358054
La violencia si es controlada todo será más fácil y todos tomaran conciencia 👏,"If violence is controlled, everything will be easier and everyone will become aware 👏",-0.3182,negative,78,85,0.34263318034139545,0.08461538461538462,0.09733487833140209
Dios lo siga iluminando. Felicitaciones sinceras Señor Presidente del Salvador,May God continue to enlighten you. Sincere congratulations Mr. President of El Salvador,0.9001,positive,78,87,0.9709143417049146,0.08461538461538462,0.0996523754345307
Definitivamente que orgullo para el Salvador un presidente que se preocupe por su País.,Definitely what pride for El Salvador a president who cares about his country.,0.7964,positive,87,78,0.9174359238822134,0.0945054945054945,0.08922363847045191
Que los pongan a trabajar,put them to work,0.0,neutral,25,16,0.5067299262544479,0.026373626373626374,0.01738122827346466
🔥🔥🔥,🔥🔥🔥,0.0,neutral,3,3,0.5067299262544479,0.002197802197802198,0.002317497103128621
Ya no es el sueño americano sino el sueño Salvadoreño 👏,It is no longer the American dream but the Salvadoran dream 👏,0.34,positive,55,61,0.6820690010829766,0.05934065934065934,0.06952491309385864
TODOS A ETIQUETAR A PETRO🔥,EVERYONE TAG PETRO🔥,0.0,neutral,26,19,0.5067299262544479,0.027472527472527472,0.02085747392815759
Este man si me representa 👏🙌,This man does represent me 👏🙌,0.0,neutral,28,29,0.5067299262544479,0.029670329670329672,0.03244495944380069
Y acá son gestores de paz,And here they are peace managers,0.5423,positive,25,32,0.7863957506059511,0.026373626373626374,0.03592120509849363
